n,accuracy,cov,mean,lik
26,94.5614035087719,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.1000}"
27,94.9122807017544,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.1000}"
28,94.9122807017544,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.1000}"
29,95.2631578947368,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.1000}"
30,95.2631578947368,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.1000}"
31,95.0877192982456,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.1000}"
32,95.2631578947368,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalErf, 0.1000}"
33,95.7894736842105,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.1000}"
34,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
35,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
36,96.140350877193,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
37,96.140350877193,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
38,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
39,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
40,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
41,97.1929824561404,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
42,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
43,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
44,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
45,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
46,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
47,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
48,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
49,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
50,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
51,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
52,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
53,97.5438596491228,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
54,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
55,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
56,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
57,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
58,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
59,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
60,97.3684210526316,    @covSEard,"    @meanZero","{    @likIntervalErf, 0.5000}"
