n,accuracy,cov,mean,lik
26,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
27,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
28,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
29,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
30,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
31,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
32,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
33,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
34,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
35,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
36,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
37,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
38,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
39,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
40,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
41,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
42,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
43,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
44,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
45,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
46,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
47,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
48,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
49,96.875,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
50,96.875,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
51,96.875,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
52,97.9166666666667,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
53,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
54,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
55,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
56,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
57,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
58,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
59,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
60,97.9166666666667,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
